station_name	latitude	longitude	elevation	Instrumentation	start_date	start_time
CHY011	23.483	120.647	427	IDSA	9609	06212
CHY011	23.483	120.647	355	SMTA	1 0621	08140
CHY011	23.482	120.654	355	SMTA	1 0814	99999
CHY012	23.332	120.152	227	IDS	9302	95021
CHY012	23.332	120.152	429	IDSA	9502	06212
CHY012	23.332	120.152	280	SMTA	1 0621	08140
CHY012	23.33	120.16	280	SMTA	1 0814	18220
CHY012	23.33	120.16	491	NANO	1 1822	99999
CHY013	23.357	120.265	228	IDS	9302	95021
CHY013	23.357	120.265	496	IDSA	9502	06212
CHY013	23.357	120.265	281	SMTA	1 0621	08140
CHY013	23.355	120.273	281	SMTA	1 0814	09192
CHY013	23.355	120.273	348	A900	1 0920	13240
CHY013	23.355	120.274	312	NANO	1 1324	99999
CHY014	23.295	120.584	229	IDS	9302	95022
CHY014	23.295	120.584	503	IDSA	9502	06212
CHY014	23.295	120.584	370	SMTA	1 0621	08140
CHY014	23.293	120.593	370	SMTA	1 0814	99999
CHY015	23.353	120.406	230	IDS	9302	95022
CHY015	23.353	120.406	439	IDSA	9502	95073
CHY015	23.353	120.406	439	IDSA	9605	06212
CHY015	23.353	120.406	285	SMTA	1 0621	08140
CHY015	23.352	120.414	285	SMTA	1 0814	18212
CHY015	23.352	120.414	525	NANO	1 1821	99999
CHY016	23.22	120.153	231	IDS	9302	95021
CHY016	23.22	120.153	428	IDSA	9502	95080
CHY016	23.22	120.153	428	IDSA	9609	06212
CHY016	23.22	120.153	402	SMTA	1 0621	08140
CHY016	23.218	120.161	402	SMTA	1 0814	09201
CHY016	23.218	120.161	347	A900	1 0920	13232
CHY016	23.218	120.162	326	NANO	1 1323	99999
CHY017	23.213	120.268	232	IDS	9302	95021
CHY017	23.213	120.268	431	IDSA	9502	06212
CHY017	23.213	120.268	307	SMTA	1 0621	08140
CHY017	23.212	120.276	307	SMTA	1 0814	09192
CHY017	23.212	120.276	418	A900	0920	13240
CHY017	23.213	120.277	374	NANO	1 1324	99999
CHY018	23.223	120.392	233	IDS	9302	95022
CHY018	23.223	120.392	436	IDSA	9502	06212
CHY018	23.223	120.392	378	SMTA	1 0621	08140
CHY018	23.222	120.4	378	SMTA	1 0814	99999
CHY019	23.178	120.478	234	IDS	9302	95022
CHY019	23.178	120.478	419	IDSA	9502	01240
CHY020	23.103	120.151	235	IDS	9302	95022
CHY020	23.103	120.151	477	IDSA	9502	06211
CHY020	23.103	120.151	309	SMTA	1 0621	08140
CHY020	23.102	120.159	309	SMTA	1 0814	09191
CHY020	23.102	120.159	417	A900	0920	13242
CHY020	23.102	120.159	352	NANO	1 1324	15132
CHY020	23.102	120.158	397	NANO	1 1513	16201
CHY020	23.102	120.158	352	NANO	1 1620	99999
CHY021	23.08	120.288	236	IDS	9302	95021
CHY021	23.08	120.288	508	IDSA	9502	06212
CHY021	23.08	120.288	310	SMTA	1 0621	08140
CHY021	23.078	120.296	310	SMTA	1 0814	18220
CHY021	23.078	120.296	476	NANO	1 1822	99999
CHY022	23.045	120.463	237	IDS	9302	95021
CHY022	23.045	120.463	447	IDSA	9502	06212
CHY022	23.045	120.463	334	SMTA	1 0621	08140
CHY022	23.043	120.47	334	SMTA	1 0814	18220
CHY022	23.043	120.47	587	NANO	1 1822	99999
CHY023	22.965	120.28	238	IDS	9302	94090
CHY023	22.965	120.28	455	IDSA	9502	06212
CHY023	22.965	120.28	401	SMTA	1 0621	08140
CHY023	22.963	120.289	401	SMTA	1 0814	18211
CHY023	22.963	120.288	515	NANO	1 1821	99999
CHY024	23.757	120.607	112	A900	1 9310	04211
CHY024	23.757	120.607	148	CV57	1 0421	08140
CHY024	23.753	120.615	148	CV57	1 0814	12241
CHY024	23.755	120.615	111	NANO	1 1224	13221
CHY024	23.755	120.616	143	NANO	1 1322	17153
CHY024	23.755	120.616	111	NANO	1 1716	99999
CHY025	23.778	120.514	118	A900	1 9310	04211
CHY025	23.778	120.514	156	CV57	1 0421	08140
CHY025	23.777	120.522	156	CV57	1 0814	12241
CHY025	23.777	120.523	211	NANO	1 1224	15223
CHY025	23.777	120.523	371	NANO	1 1522	16171
CHY025	23.777	120.523	211	NANO	1 1617	99999
CHY026	23.798	120.411	029	A900	1 9310	04211
CHY026	23.798	120.411	152	CV57	1 0421	08140
CHY026	23.797	120.419	152	CV57	1 0814	12241
CHY026	23.795	120.419	142	NANO	1 1224	99999
CHY027	23.752	120.247	025	A900	1 9311	04211
CHY027	23.752	120.247	163	CV57	1 0421	08140
CHY027	23.75	120.255	163	CV57	1 0814	16160
CHY027	23.75	120.254	363	SMTA	1 1616	18221
CHY027	23.75	120.254	589	NANO	1 1822	99999
CHY028	23.632	120.608	117	A900	1 9311	04211
CHY028	23.632	120.608	166	CV57	1 0421	08140
CHY028	23.63	120.616	166	CV57	1 0814	19151
CHY028	23.63	120.616	293	SMTA	1 1915	99999
CHY029	23.612	120.529	137	A900	1 9310	04211
CHY029	23.612	120.529	165	CV57	1 0421	08140
CHY029	23.61	120.537	165	CV57	1 0814	12242
CHY029	23.612	120.537	181	NANO	1 1224	99999
CHY030	23.643	120.475	260	A900	1 9310	04220
CHY030	23.643	120.475	178	CV57	1 0422	08140
CHY030	23.642	120.484	178	CV57	1 0814	99999
CHY031	23.658	120.342	106	A900	1 9310	04213
CHY031	23.658	120.342	168	CV57	1 0421	08140
CHY031	23.657	120.35	168	CV57	1 0814	12241
CHY031	23.657	120.35	195	NANO	1 1224	99999
CHY032	23.578	120.294	212	A900	1 9310	04213
CHY032	23.578	120.294	089	A900	1 0619	07180
CHY032	23.578	120.294	181	CV57	1 0421	08140
CHY032	23.577	120.302	181	CV57	1 0814	12241
CHY032	23.577	120.302	173	NANO	1 1224	99999
CHY033	23.54	120.216	199	A900	1 9310	04213
CHY033	23.54	120.216	171	CV57	1 0421	08140
CHY033	23.538	120.225	171	CV57	1 0814	12241
CHY033	23.538	120.225	206	NANO	1 1224	99999
CHY034	23.522	120.544	417	IDSA	9502	06211
CHY034	23.522	120.544	388	SMTA	1 0621	08140
CHY034	23.52	120.552	388	SMTA	1 0814	18240
CHY034	23.52	120.552	324	SMTA	1 1915	99999
CHY035	23.52	120.583	177	A900	9310	94112
CHY035	23.52	120.583	438	A900	9411	01222
CHY035	23.52	120.583	438	A900	0122	08140
CHY035	23.518	120.591	438	A900	0814	13241
CHY035	23.518	120.592	350	NANO	1 1324	16240
CHY035	23.518	120.592	397	NANO	1 1624	17140
CHY035	23.518	120.592	350	NANO	1 1714	99999
CHY036	23.607	120.48	013	A900	1 9310	04220
CHY036	23.607	120.48	173	CV57	1 0422	08140
CHY036	23.605	120.488	173	CV57	1 0814	19152
CHY036	23.605	120.488	329	SMTA	1 1915	99999
CHY037	23.555	120.421	213	A900	1 9310	04220
CHY037	23.555	120.421	180	CV57	1 0422	08140
CHY037	23.553	120.429	180	CV57	1 0814	19150
CHY037	23.553	120.429	448	SMTA	1 1915	99999
CHY038	23.535	120.448	509	IDSA	9502	01222
CHY038	23.535	120.448	511	A900	1 0122	08140
CHY038	23.533	120.456	511	A900	1 0814	13241
CHY038	23.533	120.456	376	NANO	1 1324	99999
CHY039	23.52	120.344	027	A900	1 9310	04213
CHY039	23.52	120.344	177	CV57	1 0421	08140
CHY039	23.518	120.351	177	CV57	1 0814	99999
CHY040	23.425	120.634	188	A900	1 9311	04220
CHY040	23.425	120.634	170	CV57	1 0422	08140
CHY040	23.423	120.642	170	CV57	1 0814	09180
CHY041	23.44	120.597	051	A900	1 9311	98041
CHY041	23.44	120.597	051	A900	1 9809	04220
CHY041	23.44	120.597	175	CV57	1 0422	08140
CHY041	23.438	120.605	175	CV57	1 0814	15212
CHY041	23.438	120.605	396	SMTA	1 1813	18240
CHY041	23.438	120.605	237	SMTA	1 1915	99999
CHY042	23.357	120.584	050	A900	1 9310	04220
CHY042	23.357	120.584	169	CV57	1 0422	08140
CHY042	23.355	120.592	169	CV57	1 0814	99999
CHY043	23.405	120.329	208	A900	1 9310	00232
CHY043	23.405	120.329	208	A900	1 0118	04213
CHY043	23.405	120.329	174	CV57	1 0421	08140
CHY043	23.403	120.336	174	CV57	1 0814	17140
CHY043	23.403	120.336	509	SMTA	1 1714	18212
CHY043	23.403	120.336	529	NANO	1 1821	99999
CHY044	23.385	120.164	119	A900	1 9310	04213
CHY044	23.385	120.164	172	CV57	1 0421	08140
CHY044	23.38	120.172	172	CV57	1 0814	19152
CHY044	23.38	120.172	356	SMTA	1 1915	99999
CHY045	23.302	120.659	015	A900	1 9310	04220
CHY045	23.302	120.659	176	CV57	1 0422	08140
CHY045	23.3	120.667	176	CV57	1 0814	19153
CHY045	23.3	120.667	533	SMTA	1 1915	99999
CHY046	23.477	120.463	182	A900	9310	04220
CHY046	23.477	120.463	182	CV57	1 0422	08140
CHY046	23.475	120.471	182	CV57	1 0814	99999
CHY047	23.493	120.447	481	IDSA	9502	01132
CHY047	23.493	120.447	424	IDSA	0223	06212
CHY047	23.493	120.447	372	SMTA	1 0621	08140
CHY047	23.492	120.455	372	SMTA	1 0814	09192
CHY047	23.492	120.455	375	A900	1 0920	13241
CHY047	23.493	120.455	328	NANO	1 1324	99999
CHY048	23.472	120.438	451	IDSA	9502	06212
CHY048	23.472	120.438	303	SMTA	1 0621	08140
CHY048	23.47	120.446	303	SMTA	1 0814	09200
CHY048	23.47	120.446	553	A900	1 0920	13240
CHY048	23.47	120.445	318	NANO	1 1324	99999
CHY049	23.367	120.358	207	A900	1 9312	04211
CHY049	23.367	120.358	150	CV57	1 0421	08140
CHY049	23.365	120.367	150	CV57	1 0814	17140
CHY049	23.365	120.367	379	SMTA	1 1714	18212
CHY049	23.365	120.366	592	NANO	1 1821	99999
CHY050	23.28	120.407	157	A900	1 9310	04211
CHY050	23.28	120.407	153	CV57	1 0421	07172
CHY051	23.282	120.459	468	IDSA	9502	98051
CHY051	23.282	120.459	346	A900	1 0218	08140
CHY051	23.28	120.467	346	A900	1 0814	13240
CHY051	23.28	120.467	307	NANO	1 1324	99999
CHY052	23.287	120.501	472	IDSA	9502	06212
CHY052	23.287	120.501	390	SMTA	1 0621	08140
CHY052	23.285	120.509	390	SMTA	1 0814	10200
CHY053	23.287	120.356	464	IDSA	9502	06212
CHY053	23.287	120.356	338	SMTA	1 0621	08140
CHY053	23.285	120.364	338	SMTA	1 0814	09192
CHY053	23.285	120.364	366	A900	0920	13240
CHY053	23.285	120.364	386	NANO	1 1324	99999
CHY054	23.307	120.308	107	A900	1 9310	04211
CHY054	23.307	120.308	155	CV57	1 0421	08140
CHY054	23.305	120.317	155	CV57	1 0814	99999
CHY055	23.268	120.269	426	IDSA	9502	06212
CHY055	23.268	120.269	375	SMTA	1 0621	08140
CHY055	23.267	120.278	375	SMTA	1 0814	09192
CHY055	23.267	120.278	305	A900	1 0920	13240
CHY055	23.268	120.277	389	NANO	1 1324	99999
CHY056	23.263	120.131	133	A900	1 9310	04211
CHY056	23.263	120.131	157	CV57	1 0421	08140
CHY056	23.262	120.139	157	CV57	1 0814	17140
CHY056	23.262	120.139	377	SMTA	1 1714	18220
CHY056	23.262	120.139	568	NANO	1 1822	99999
CHY057	23.15	120.41	160	A900	1 9310	04210
CHY057	23.15	120.41	167	CV57	1 0421	07151
CHY058	23.172	120.319	175	A900	1 9310	04211
CHY058	23.172	120.319	164	CV57	1 0421	08140
CHY058	23.17	120.327	164	CV57	1 0814	17140
CHY058	23.17	120.327	365	SMTA	1 1714	18220
CHY058	23.17	120.327	478	NANO	1 1822	99999
CHY059	23.183	120.103	060	A900	1 9310	04211
CHY059	23.183	120.103	151	CV57	1 0421	05210
CHY059	23.183	120.103	183	A900	0521	06212
CHY059	23.183	120.103	339	SMTA	1 0621	08140
CHY059	23.182	120.111	339	SMTA	1 0814	99999
CHY060	23.125	120.238	072	A900	9310	94121
CHY060	23.125	120.238	435	A900	9510	06212
CHY060	23.125	120.238	509	A900	0621	08140
CHY060	23.123	120.246	509	A900	0814	13232
CHY060	23.123	120.246	324	NANO	1 1323	99999
CHY061	23.075	120.511	005	A900	1 9310	04211
CHY061	23.075	120.511	161	CV57	1 0421	08140
CHY061	23.073	120.519	161	CV57	1 0814	19151
CHY061	23.073	120.519	469	SMTA	1 1915	99999
CHY062	23.123	120.451	031	A900	1 9310	04211
CHY062	23.123	120.451	160	CV57	1 0421	08140
CHY062	23.12	120.459	160	CV57	1 0814	17140
CHY062	23.12	120.459	356	SMTA	1 1714	18220
CHY062	23.12	120.459	536	NANO	1 1822	99999
CHY063	23.027	120.341	153	A900	1 9310	04210
CHY063	23.027	120.341	162	CV57	1 0421	08140
CHY063	23.025	120.35	162	CV57	1 0814	19151
CHY063	23.025	120.35	179	SMTA	1 1915	99999
CHY064	23.003	120.234	126	A900	1 9310	94101
CHY064	23.003	120.234	346	A900	1 9510	01181
CHY064	23.003	120.234	562	A900	1 0321	08140
CHY064	23.002	120.242	562	A900	1 0814	13241
CHY064	23.002	120.242	313	NANO	1 1324	17142
CHY064	23.002	120.242	202	NANO	1 1715	17173
CHY064	23.002	120.242	313	NANO	1 1718	99999
CHY065	22.905	120.344	187	A900	1 9310	04211
CHY065	22.905	120.344	158	CV57	1 0421	08140
CHY065	22.903	120.352	158	CV57	1 0814	17141
CHY065	22.903	120.352	378	SMTA	1 1714	18211
CHY065	22.903	120.352	550	NANO	1 1821	99999
CHY066	22.92	120.209	164	A900	1 9310	94090
CHY066	22.92	120.209	461	IDSA	9510	06210
CHY066	22.92	120.209	374	SMTA	1 0621	08140
CHY066	22.918	120.217	374	SMTA	1 0814	18220
CHY066	22.918	120.217	561	NANO	1 1822	99999
CHY067	22.998	120.184	498	IDSA	9502	06210
CHY067	22.998	120.184	282	SMTA	1 0621	08140
CHY067	22.997	120.192	282	SMTA	1 0814	99999
CHY068	22.987	120.201	420	IDSA	9502	98092
CHY068	22.987	120.201	326	A900	1 9809	08140
CHY068	22.985	120.21	326	A900	1 0814	09192
CHY068	22.985	120.21	359	SMTA	1 0919	11181
CHY068	22.985	120.21	442	A900	1 1118	99999
CHY069	22.973	120.182	162	A900	1 9310	04211
CHY069	22.973	120.182	159	CV57	1 0421	08140
CHY069	22.973	120.19	159	CV57	1 0814	17141
CHY069	22.972	120.19	357	SMTA	1 1714	18211
CHY069	22.973	120.19	519	NANO	1 1821	99999
CHY070	22.965	120.228	180	A900	1 9310	04211
CHY070	22.965	120.228	154	CV57	1 0421	08140
CHY070	22.963	120.236	154	CV57	1 0814	99999
CHY071	23.063	120.165	110	A900	1 9412	04211
CHY071	23.063	120.165	149	CV57	1 0421	08140
CHY071	23.062	120.173	149	CV57	1 0814	99999
CHY072	23.067	120.121	044	A900	1 9310	94090
CHY072	23.067	120.121	476	IDSA	9510	96081
CHY073	23.497	120.424	150	A900	1 9310	94112
CHY073	23.497	120.424	359	A900	1 9411	08140
CHY073	23.495	120.433	359	A900	1 0814	09200
CHY073	23.495	120.433	338	SMTA	1 0920	99999
CHY074	23.51	120.805	159	A900	1 9311	94112
CHY074	23.51	120.805	401	A900	1 9411	08140
CHY074	23.508	120.813	401	A900	1 0814	08222
CHY074	23.508	120.813	242	SMTA	1 0822	17153
CHY074	23.508	120.813	672	SMTA	1 1716	99999
CHY075	23.567	119.555	198	A900	1 9311	94103
CHY075	23.567	119.555	395	A900	1 9411	08140
CHY075	23.565	119.564	395	A900	1 0814	09192
CHY075	23.565	119.564	281	SMTA	1 0919	99999
CHY076	23.637	120.222	222	A900	1 9310	94112
CHY076	23.637	120.222	419	A900	1 9411	08140
CHY076	23.635	120.23	419	A900	1 0814	08212
CHY076	23.635	120.23	180	SMTA	1 0821	99999
CHY077	23.175	120.194	077	A900	1 9310	94112
CHY077	23.175	120.194	333	A900	1 9411	08140
CHY077	23.173	120.202	333	A900	1 0814	08221
CHY077	23.173	120.202	189	SMTA	1 0822	99999
CHY078	23.038	120.229	210	A900	1 9310	94101
CHY078	23.038	120.229	375	A900	1 9411	08140
CHY078	23.037	120.237	375	A900	1 0814	09201
CHY078	23.037	120.237	323	SMTA	1 0920	99999
CHY079	23.187	120.52	305	A900	1 9411	08140
CHY079	23.185	120.528	305	A900	1 0814	09201
CHY079	23.185	120.528	375	SMTA	1 0920	99999
CHY080	23.598	120.669	476	IDSA	9504	95100
CHY080	23.598	120.669	362	A900	1 9510	08140
CHY080	23.597	120.677	362	A900	1 0814	08220
CHY080	23.597	120.677	207	SMTA	1 0822	09180
CHY080	23.597	120.677	670	SMTA	1 0918	16172
CHY080	23.597	120.677	416	SMTA	1 1617	99999
CHY081	23.265	120.494	019	A900	1 9310	94122
CHY081	23.265	120.494	398	A900	1 9412	08140
CHY081	23.263	120.502	398	A900	1 0814	09202
CHY081	23.263	120.5	631	SMTA	1 0920	17153
CHY081	23.265	120.5	366	SMTA	1 1716	99999
CHY082	23.723	120.299	144	A900	1 9310	04212
CHY082	23.723	120.299	179	CV57	1 0421	08140
CHY082	23.722	120.308	179	CV57	1 0814	12241
CHY082	23.722	120.308	200	NANO	1 1224	18142
CHY082	23.722	120.308	397	NANO	1 1815	18220
CHY082	23.722	120.308	200	NANO	1 1822	99999
CHY083	23.723	120.577	172	A900	1 9310	05221
CHY083	23.723	120.577	200	SMTA	1 0522	08140
CHY083	23.722	120.586	200	SMTA	1 0814	99999
CHY084	23.728	120.456	114	A900	1 9310	05221
CHY084	23.728	120.456	238	SMTA	1 0522	08140
CHY084	23.727	120.464	238	SMTA	1 0814	09191
CHY084	23.727	120.464	409	A900	1 0920	13241
CHY084	23.727	120.464	302	NANO	1 1324	99999
CHY085	22.993	120.197	999	A800	9012	95040
CHY085	22.993	120.197	326	A900	1 9504	98083
CHY085	22.993	120.197	570	A900	1 0216	08140
CHY085	22.992	120.205	570	A900	1 0814	10241
CHY085	22.993	120.205	905	SMTA	1 1024	99999
CHY086	23.352	120.586	438	IDSA	9504	95100
CHY086	23.352	120.586	418	A900	1 9510	08140
CHY086	23.35	120.594	418	A900	1 0814	09202
CHY086	23.35	120.594	335	SMTA	1 0920	16172
CHY086	23.35	120.594	418	SMTA	1 1617	99999
CHY087	23.383	120.522	018	A900	1 9310	05221
CHY087	23.383	120.522	221	SMTA	1 0522	08140
CHY087	23.382	120.53	221	SMTA	1 0814	18221
CHY087	23.382	120.53	453	NANO	1 1822	99999
CHY088	23.345	120.43	075	A900	1 9310	05221
CHY088	23.345	120.43	245	SMTA	1 0522	07230
CHY088	23.345	120.43	064	A900	1 0723	08140
CHY088	23.343	120.438	064	A900	1 0814	12240
CHY088	23.343	120.438	155	NANO	1 1224	99999
CHY089	23.077	120.356	461	IDSA	9504	95100
CHY089	23.077	120.356	400	A900	1 9510	08140
CHY089	23.075	120.365	400	A900	1 0814	08221
CHY089	23.075	120.364	217	SMTA	1 0822	99999
CHY090	23.267	120.215	170	A900	1 9310	01241
CHY090	23.267	120.215	178	A900	1 0218	06161
CHY090	23.267	120.215	089	A900	1 0616	06191
CHY091	23.082	120.21	158	A900	1 9310	96081
CHY092	23.79	120.478	507	IDSA	9502	04241
CHY092	23.79	120.478	173	A900	0424	05221
CHY092	23.79	120.478	239	SMTA	1 0522	08140
CHY092	23.788	120.486	239	SMTA	1 0814	09191
CHY092	23.788	120.486	381	A900	0919	12241
CHY092	23.788	120.486	125	NANO	1 1224	99999
CHY093	23.652	120.148	512	IDSA	9502	06211
CHY093	23.652	120.148	326	SMTA	1 0621	08140
CHY093	23.65	120.156	326	SMTA	1 0814	12241
CHY093	23.65	120.155	160	NANO	1 1224	99999
CHY094	23.793	120.322	511	IDSA	9502	06211
CHY094	23.793	120.322	314	SMTA	1 0621	08140
CHY094	23.792	120.33	314	SMTA	1 0814	09191
CHY094	23.792	120.33	370	A900	1 0920	12241
CHY094	23.792	120.331	132	NANO	1 1224	99999
CHY095	23.457	120.323	505	IDSA	9502	06211
CHY095	23.457	120.323	318	SMTA	1 0621	08140
CHY095	23.455	120.331	318	SMTA	1 0814	18212
CHY095	23.455	120.331	512	NANO	1 1821	99999
CHY096	22.982	120.233	474	IDSA	9502	06211
CHY096	22.982	120.233	330	SMTA	1 0621	08140
CHY096	22.98	120.241	330	SMTA	1 0814	09201
CHY096	22.98	120.241	322	A900	1 0920	13232
CHY096	22.98	120.241	332	NANO	1 1323	99999
CHY097	23.01	120.204	456	IDSA	9502	06210
CHY097	23.01	120.204	295	SMTA	1 0621	08140
CHY097	23.008	120.212	295	SMTA	1 0814	18211
CHY097	23.008	120.212	593	NANO	1 1821	99999
CHY098	23.002	120.158	434	IDSA	9502	06210
CHY098	23.002	120.158	320	SMTA	1 0621	08140
CHY098	23.0	120.166	320	SMTA	1 0814	09191
CHY098	23.0	120.166	571	A900	1 0920	13232
CHY098	23.0	120.166	337	NANO	1 1323	99999
CHY099	23.137	120.28	502	IDS	9502	04182
CHY099	23.137	120.28	571	A900	1 0418	08140
CHY099	23.135	120.288	571	A900	1 0814	09192
CHY099	23.135	120.288	372	SMTA	1 0919	99999
CHY100	23.227	120.342	460	IDSA	9502	06212
CHY100	23.227	120.342	319	SMTA	1 0621	08140
CHY100	23.225	120.35	319	SMTA	1 0814	18220
CHY100	23.225	120.35	503	NANO	1 1822	99999
CHY101	23.685	120.562	999	A800	9110	94112
CHY101	23.685	120.562	381	A900	1 9411	04240
CHY101	23.685	120.562	397	A900	1 0424	08140
CHY101	23.683	120.57	397	A900	1 0814	08212
CHY101	23.683	120.57	201	SMTA	1 0821	99999
CHY102	23.245	120.614	999	A800	9105	94112
CHY102	23.245	120.614	347	A900	1 9411	08140
CHY102	23.243	120.622	347	A900	1 0814	09201
CHY102	23.243	120.622	336	SMTA	1 0920	17153
CHY102	23.243	120.622	361	SMTA	1 1716	99999
CHY103	23.7	120.531	454	IDSA	9502	06211
CHY103	23.7	120.531	360	SMTA	1 0621	08140
CHY103	23.698	120.539	360	SMTA	1 0814	99999
CHY104	23.668	120.466	487	IDSA	9502	06211
CHY104	23.668	120.466	353	SMTA	1 0621	08140
CHY104	23.667	120.475	353	SMTA	1 0814	12241
CHY104	23.667	120.474	114	NANO	1 1224	99999
CHY105	23.555	120.337	430	IDSA	9502	06211
CHY105	23.555	120.337	359	SMTA	1 0621	08140
CHY105	23.553	120.345	359	SMTA	1 0814	09192
CHY105	23.553	120.345	398	A900	0920	13241
CHY105	23.553	120.345	341	NANO	1 1324	99999
CHY106	23.437	120.407	421	IDSA	9502	06212
CHY106	23.437	120.407	335	SMTA	1 0621	08140
CHY106	23.435	120.415	335	SMTA	1 0814	09192
CHY106	23.435	120.415	495	A900	0920	13241
CHY106	23.435	120.415	308	NANO	1 1324	99999
CHY107	23.298	120.291	435	IDSA	9502	06212
CHY107	23.298	120.291	364	SMTA	1 0621	08140
CHY107	23.297	120.299	364	SMTA	1 0814	09192
CHY107	23.297	120.299	552	A900	0920	13240
CHY107	23.297	120.299	346	NANO	1 1324	99999
CHY108	23.187	120.246	480	IDSA	9502	06211
CHY108	23.187	120.246	286	SMTA	1 0621	08140
CHY108	23.185	120.254	286	SMTA	1 0814	17202
CHY109	23.247	120.528	096	A800	9510	01222
CHY109	23.247	120.528	192	A900	0122	05221
CHY109	23.247	120.528	192	SMTA	1 0522	08140
CHY109	23.245	120.536	192	SMTA	1 0814	08221
CHY109	23.245	120.536	192	SMTA	1 1019	99999
CHY110	23.248	120.525	017	A800	9510	01222
CHY110	23.248	120.525	514	A900	0122	08140
CHY110	23.247	120.534	514	A900	0814	14242
CHY110	23.247	120.534	371	SMTA	1 1424	15190
CHY110	23.247	120.534	371	SMTA	1 1519	17153
CHY110	23.247	120.534	371	SMTA	1 1716	17183
CHY110	23.247	120.534	119	SMTA	1 1719	99999
CHY111	23.79	120.225	513	IDSA	9909	05190
CHY111	23.79	120.225	502	IDSA	0519	06211
CHY111	23.79	120.225	332	SMTA	1 0621	08140
CHY111	23.788	120.234	332	SMTA	1 0814	99999
CHY112	23.702	120.184	465	IDSA	9909	06211
CHY112	23.702	120.184	293	SMTA	1 0621	08140
CHY112	23.7	120.192	293	SMTA	1 0814	09191
CHY112	23.7	120.192	421	A900	1 0920	12241
CHY112	23.702	120.193	127	NANO	1 1224	99999
CHY113	23.42	120.206	463	IDSA	1 9909	06202
CHY113	23.42	120.206	061	A900	1 0718	08140
CHY113	23.418	120.214	061	A900	1 0814	12240
CHY113	23.42	120.214	129	NANO	1 1224	99999
CHY114	23.037	120.119	450	IDSA	9909	01223
CHY114	23.037	120.119	509	IDSA	0123	06211
CHY114	23.037	120.119	393	SMTA	1 0621	08140
CHY114	23.035	120.127	393	SMTA	1 0814	09231
CHY114	23.035	120.127	327	A900	1217	13242
CHY114	23.037	120.127	321	NANO	1 1324	99999
CHY115	23.15	120.07	485	IDSA	9909	00201
CHY115	23.148	120.078	417	A900	1 0020	08140
CHY115	23.147	120.086	417	A900	1 0814	09201
CHY115	23.147	120.086	506	SMTA	1 0920	19152
CHY116	23.078	120.109	476	IDSA	9704	06211
CHY116	23.078	120.109	337	SMTA	1 0621	08140
CHY116	23.077	120.117	337	SMTA	1 0814	09191
CHY116	23.077	120.117	359	A900	0920	13242
CHY116	23.077	120.117	377	NANO	1 1324	99999
CHY117	23.805	120.215	581	ETNA	9912	00151
CHY117	23.805	120.215	262	A900	0015	05221
CHY117	23.805	120.215	234	SMTA	1 0522	08140
CHY117	23.803	120.223	234	SMTA	1 0814	12191
CHY117	23.803	120.223	234	SMTA	1 1219	99999
CHY118	23.183	120.477	419	IDSA	0124	06212
CHY118	23.183	120.477	349	SMTA	1 0621	08140
CHY118	23.182	120.486	349	SMTA	1 0814	99999
CHY119	23.473	120.46	517	A900	1 0122	08140
CHY119	23.472	120.468	517	A900	1 0814	13240
CHY119	23.472	120.467	381	NANO	1 1324	19152
CHY119	23.472	120.467	368	SMTA	1 1915	99999
CHY120	23.458	120.285	520	A900	1 0122	08140
CHY120	23.455	120.293	520	A900	0814	13240
CHY120	23.457	120.294	353	NANO	1 1324	19152
CHY120	23.457	120.294	369	SMTA	1 1915	99999
CHY121	23.488	120.951	565	A900	1 0222	08140
CHY121	23.487	120.959	565	A900	1 0814	11213
CHY121	23.487	120.959	912	SMTA	1 1121	17153
CHY121	23.487	120.959	535	SMTA	1 1716	99999
CHY122	23.325	120.301	527	A900	1 0123	08140
CHY122	23.323	120.309	527	A900	1 0814	13240
CHY122	23.322	120.309	369	NANO	1 1324	19152
CHY122	23.322	120.309	225	SMTA	1 1915	99999
CHY123	23.485	120.231	553	A900	1 0124	08140
CHY123	23.483	120.24	553	A900	1 0814	09200
CHY123	23.483	120.24	522	SMTA	1 0920	18243
CHY123	23.483	120.24	564	NANO	1 1822	99999
CHY124	23.258	119.66	581	A900	1 0216	08140
CHY124	23.257	119.668	581	A900	1 0814	09193
CHY124	23.257	119.668	540	SMTA	1 0919	12171
CHY124	23.257	119.668	897	SMTA	1 1217	99999
CHY125	22.98	120.196	050	CV57	1 0222	08140
CHY125	22.992	120.167	050	CV57	1 0814	19152
CHY125	22.992	120.167	232	SMTA	1 1915	99999
CHY126	23.695	120.518	047	CV57	1 0222	08140
CHY126	23.698	120.531	047	CV57	1 0814	17243
CHY126	23.698	120.531	190	CV57	1 1813	19142
CHY126	23.698	120.531	457	SMTA	1 1914	99999
CHY127	23.58	119.566	572	A900	1 0613	08140
CHY127	23.578	119.574	572	A900	1 0814	13241
CHY127	23.578	119.574	322	NANO	1 1324	17141
CHY127	23.578	119.574	311	NANO	1 1714	17153
CHY127	23.578	119.574	322	NANO	1 1716	19150
CHY127	23.578	119.574	221	SMTA	1 1915	99999
CHY128	23.295	120.379	153	CV57	1 0717	08140
CHY128	23.293	120.387	153	CV57	1 0814	99999
CHY129	23.293	120.234	089	A900	1 0718	08140
CHY129	23.292	120.242	089	A900	1 0814	09210
